plot_key,lat,lon,gps_acc_m,alt_m,district,block,habitation,site_polygon,n_trees,loreys_h_m,h_top5_m,h_mean_m,h_max_m,dbh_mean_cm,basal_area_cm2,crown_cover_pct,n_species,dominant_sp,sp_dominance,eth_chm,eth_chm_3x3,eth_chm_std_3x3,eth_sd,eth_sd_3x3,ndvi_amplitude,ndvi_mean,meta_chm,meta_chm_3x3,glad_chm,gedi_n_50m,gedi_rh98_50m,vh_iqr,vh_p10,vh_p50,vh_p90,vv_iqr,vv_minus_vh_median,vv_p10,vv_p50,vv_p90,ndvi_seasonal_diff,off_B11,off_B12,off_B4,off_B5,off_B6,off_B7,off_B8,off_B8A,off_nbr,off_ndmi,off_ndre,off_ndvi,on_B11,on_B4,on_B8,on_ndvi,meta_mean_15m,meta_p95_15m,meta_mean_30m,meta_p95_30m
18.68257_82.965576,18.6826,82.9656,3.9,1101.676,KORAPUT,SEMILIGUDA,BARAKANTI,,7,5.5816,4.6,3.8571,6.0,8.9127,657.1508,58.0,4,Pitmari Cipadessa baccifera,0.5714,13,13.333333015441896,0.4714045207910317,6,5.666666507720947,0.1254622499944647,0.8783058636651654,3,3.222222328186035,15,,,0.0,-18.24668502807617,-18.24668502807617,-18.24668502807617,0.0,8.377994537353516,-9.86868953704834,-9.86868953704834,-9.86868953704834,0.2039207220077514,0.2098249942064285,0.1137666702270507,0.0461499989032745,0.1036000028252601,0.2317499965429306,0.2714333236217499,0.2667999863624573,0.3041333258152008,0.4021196365356445,0.1195384189486503,0.4406047463417053,0.7050647139549255,0.1792500019073486,0.0176500007510185,0.3702000081539154,0.908985435962677,2.6916873449131518,4.999999999999999,2.485702147821012,5.000000000000001
18.682588_82.96899,18.6826,82.969,4.47,1055.569,KORAPUT,SEMILIGUDA,BARAKANTI,,8,4.9096,5.0,4.25,6.0,8.2363,524.8134,48.0,4,Sindura Bixa orellana,0.375,16,16.77777862548828,1.0304020550550836,5,5.55555534362793,0.1607699519939191,0.7144251081099743,2,1.3333333730697632,13,,,0.0,-11.942745208740234,-11.942745208740234,-11.942745208740234,0.0,4.8884992599487305,-7.054245948791504,-7.054245948791504,-7.054245948791504,0.1979758888483047,0.215719997882843,0.1247999966144561,0.0518600009381771,0.1088624969124794,0.2005999982357025,0.2264250069856643,0.2311500012874603,0.2532500028610229,0.2987779080867767,0.0345290564000606,0.359655886888504,0.6335111856460571,0.1527000069618225,0.0251000002026557,0.2727999985218048,0.8314870595932007,0.5517016406768057,2.0,0.6817110436747051,2.9999999999999996
18.68293_82.957086,18.6829,82.9571,3.9,1174.246,KORAPUT,SEMILIGUDA,BARAKANTI,,9,8.9559,9.2,6.5556,10.0,8.9834,752.3254,43.0,5,Other,0.5556,10,10.0,0.0,5,5.0,0.1798006537743461,0.811652141513846,0,0.0,13,,,0.0,-17.96113395690918,-17.96113395690918,-17.96113395690918,0.0,10.400360107421877,-7.560774326324463,-7.560774326324463,-7.560774326324463,0.2673883736133575,0.2038999944925308,0.1172285750508308,0.0486333332955837,0.1032200008630752,0.1897000074386596,0.2169999927282333,0.2091999948024749,0.2442999929189682,0.2817505598068237,0.0128298234194517,0.3392228484153747,0.6227537393569946,0.1774500012397766,0.018750000745058,0.3226000070571899,0.8901420831680298,0.019304916069069884,0.0,0.21407321927670028,1.0
18.682982_82.96547,18.683,82.9655,3.9,1098.167,KORAPUT,SEMILIGUDA,BARAKANTI,,11,5.1569,5.4,4.3636,6.0,8.7969,855.617,48.0,7,Jamu Koli Syzygium cumini,0.3636,14,13.11111068725586,0.8748897637790918,6,5.222222328186035,0.1176581539651961,0.7871997710897223,0,0.4444444477558136,8,,,0.0,-13.965116500854492,-13.965116500854492,-13.965116500854492,0.0,2.666480779647827,-11.298636436462402,-11.298636436462402,-11.298636436462402,0.2067151665687561,0.217666670680046,0.12134999781847,0.048259999603033,0.1092199981212616,0.2195000052452087,0.254458338022232,0.2680166661739349,0.2842249870300293,0.3766800761222839,0.1036683693528175,0.4209470748901367,0.6948241591453552,0.1852499991655349,0.0177500005811452,0.3427999913692474,0.9015393257141112,0.23072891598481202,1.0,0.6904771042117982,3.0000000000000004
18.683549_82.961884,18.6835,82.9619,3.9,1043.355,KORAPUT,SEMILIGUDA,BARAKANTI,,9,5.8048,5.6,3.4844,7.0,7.7102,703.9423,48.0,5,Karanja Pongamia pinnata,0.4444,12,12.0,0.0,5,5.0,0.0818024333658117,0.8433438319430148,0,0.4444444477558136,9,,,0.0,-15.388134956359863,-15.388134956359863,-15.388134956359863,0.0,7.274830341339111,-8.11330509185791,-8.11330509185791,-8.11330509185791,0.1145866438746452,0.1979999989271164,0.1049999967217445,0.0364000014960765,0.0999500006437301,0.2166749984025955,0.2567499876022339,0.2846499979496002,0.2878749966621399,0.4610548019409179,0.1795296818017959,0.4802392125129699,0.7732440233230591,0.1811999976634979,0.0211999993771314,0.3567999899387359,0.8878306746482849,0.36505687135362924,2.0,0.2937624050599411,2.0
18.683884_82.961298,18.6839,82.9613,3.9,1097.574,KORAPUT,SEMILIGUDA,BARAKANTI,,13,5.5715,5.6,4.2308,7.0,7.0273,794.2627,53.0,7,Jamu Koli Syzygium cumini,0.3077,13,13.0,0.0,6,5.666666507720947,0.0658114159650058,0.8624903316229172,3,2.777777671813965,11,,,0.0,-15.988099098205566,-15.988099098205566,-15.988099098205566,0.0,4.284099102020264,-11.70400047302246,-11.70400047302246,-11.70400047302246,0.1012879684567451,0.18654166162014,0.0984250009059906,0.0344999991357326,0.0976499989628791,0.2145749926567077,0.2542999982833862,0.289000004529953,0.2824875116348266,0.4919016659259796,0.2154560536146164,0.4948920309543609,0.786707878112793,0.1688999980688095,0.0216000005602836,0.3641000092029571,0.8879958391189575,2.251933093055839,4.999999999999999,1.9539089107234053,5.999999999999999
18.684793_82.959743,18.6848,82.9597,3.9,1062.051,KORAPUT,SEMILIGUDA,BARAKANTI,,10,6.8405,6.4,4.9,8.0,5.8251,385.0754,48.0,6,Kendu Diospyros melanoxylon,0.3,14,14.0,0.0,5,5.0,0.0523224872115692,0.8734019177594625,10,8.777777671813965,18,,,0.0,-14.630620002746582,-14.630620002746582,-14.630620002746582,0.0,4.104773998260498,-10.525845527648926,-10.525845527648926,-10.525845527648926,0.05029758810997,0.1623750030994415,0.0772375017404556,0.0308428574353456,0.0860000029206276,0.2149000018835067,0.2580499947071075,0.2842000126838684,0.2892666757106781,0.5726093649864197,0.2727985084056854,0.5353862643241882,0.8041989803314209,0.1570000052452087,0.0243500005453825,0.3103500008583069,0.8544965386390686,8.298936323819609,10.0,5.9306592525348245,10.0
18.686431_82.9618,18.6864,82.9618,3.9,1024.197,KORAPUT,SEMILIGUDA,BARAKANTI,,4,6.8591,3.7825,3.7825,8.0,7.162,239.6873,63.0,4,Dhatuki Woodfordia fruticosa,0.25,9,9.44444465637207,0.4969039949999476,4,4.55555534362793,0.1752640296080643,0.5355324982936728,0,0.1111111119389534,7,,,0.0,-17.81867218017578,-17.81867218017578,-17.81867218017578,0.0,5.592809200286865,-12.225863456726074,-12.225863456726074,-12.225863456726074,0.3284583687782287,0.2559249997138977,0.1651999950408935,0.0957499966025352,0.1187499985098838,0.181099995970726,0.2026499956846237,0.2050999999046325,0.2271499931812286,0.1077504754066467,-0.1102434769272804,0.2666357755661011,0.3634701669216156,0.2030999958515167,0.050000000745058,0.2745999991893768,0.691928505897522,0.030903908577051213,0.0,0.14341900316679757,1.0
18.686566_82.958633,18.6866,82.9586,3.9,1030.281,KORAPUT,SEMILIGUDA,BARAKANTI,,10,9.5657,8.4,6.2,11.0,8.467,984.2142,58.0,8,Karanja Pongamia pinnata,0.3,12,12.333333015441896,0.4714045207910317,5,5.0,0.1211399331632996,0.7333911672453814,0,0.8888888955116272,7,,,0.0,-17.560054779052734,-17.560054779052734,-17.560054779052734,0.0,7.476132392883301,-10.08392333984375,-10.08392333984375,-10.08392333984375,0.2064615786075592,0.1726000010967254,0.1025499999523162,0.0577500015497207,0.1036999970674514,0.182899996638298,0.2057999968528747,0.2178200036287307,0.2283249944448471,0.3598027229309082,0.1158239841461181,0.3549390435218811,0.5808687210083008,0.1427000015974044,0.0282000005245208,0.2370000034570694,0.7873303294181824,1.053968780247812,6.0,2.2757828989592217,7.000000000000001
18.69107_82.868956,18.6911,82.869,3.9,834.611,KORAPUT,SEMILIGUDA,BARAKANTI,,5,4.4126,2.33,2.33,5.0,6.1115,241.7564,53.0,4,Pijuli Psidium guajava,0.4,15,14.625,0.4841229182759271,6,6.125,0.0961292456906986,0.4745418567488029,1,1.3333333730697632,0,,,0.0,-11.677732467651367,-11.677732467651367,-11.677732467651367,0.0,6.784182548522949,-4.893550395965576,-4.893550395965576,-4.893550395965576,0.0663938745856285,0.2194499969482422,0.1627250015735626,0.0866999998688697,0.1225500032305717,0.1923000067472458,0.220100000500679,0.1803333312273025,0.2369499951601028,0.0513275191187858,-0.0978446677327156,0.1907775253057479,0.3506428599357605,0.1820999979972839,0.0722000002861023,0.1755000054836273,0.4170367419719696,1.6757034232731238,6.0,1.6950463925232162,6.0
20.621695_85.564537,20.6217,85.5645,4.912,78.0701,DHENKANAL,SADAR,MANGALPUR,,40,4.0716,7.8,2.2765,9.0,4.111,2954.764,18.0,16,Jamu Koli Syzygium cumini,0.225,13,13.0,0.0,5,5.0,0.2023173785667502,0.6810183374306782,0,0.0,4,,,4.586572647094727,-16.38907814025879,-14.587672233581545,-11.80250644683838,3.538604259490967,7.064530372619629,-10.701359748840332,-7.523141860961914,-7.162755489349365,0.3459222912788391,0.2562499940395355,0.1631499975919723,0.0825000032782554,0.1279499977827072,0.1896499991416931,0.2143999934196472,0.2215999960899353,0.2461500018835067,0.1519168317317962,-0.0725122913718223,0.2679159045219421,0.4574153125286102,0.2331999987363815,0.0383000001311302,0.3512000143527984,0.8033376336097717,0.0,0.0,0.002832539037276581,0.0
20.741885_84.698598,20.7419,84.6986,4.833,258.9,ANGUL,ATHAMALLIK,KANSAB,,60,12.2307,15.46,3.8882,18.5,7.024,7751.6415,53.0,23,Sidha Lagerstroemia parviflor,0.1,24,23.66666603088379,0.4714045207910317,8,8.0,0.1509771262903815,0.7130101637731413,2,1.2222222089767456,12,,,1.905245304107666,-14.556022644042969,-13.211970329284668,-12.65077781677246,2.050015449523926,5.415866851806641,-8.1078519821167,-7.796103477478027,-6.057836532592773,0.2514631748199463,0.2226999998092651,0.1357199996709823,0.0583500005304813,0.1100125014781951,0.1764714270830154,0.2043000012636184,0.2196333259344101,0.2364666610956192,0.2361405491828918,-0.0069329314865171,0.3325412273406982,0.5801906585693359,0.1774999946355819,0.0284000001847744,0.3089999854564667,0.8316538333892822,0.9004908687849679,2.0,1.3111471324301591,5.0
20.742247_84.697628,20.7422,84.6976,2.1,285.3,ANGUL,ATHAMALLIK,KANSAB,,63,14.1315,14.28,3.0148,25.0,7.3666,11772.532,43.0,23,Marmadi Antidesma acidum,0.2381,25,25.0,0.0,7,7.111111164093018,0.1343522471925995,0.7180518459789774,2,2.8888888359069824,13,,,3.709391832351685,-17.68952751159668,-14.743359565734863,-13.980134963989258,5.15951681137085,6.5646491050720215,-9.25971221923828,-8.1787109375,-4.100195407867432,0.2336758077144622,0.2144999951124191,0.1270499974489212,0.0537250004708766,0.1051499992609024,0.179625004529953,0.2082999944686889,0.2143208384513855,0.2392555624246597,0.2556481957435608,-0.0004178124072495,0.3417239487171173,0.59913569688797,0.1750999987125396,0.0266999993473291,0.2926999926567077,0.8328115344047546,2.2241277381894964,4.0,2.643271729902695,5.000000000000001
20.742487_84.696332,20.7425,84.6963,3.9,311.0,ANGUL,ATHAMALLIK,KANSAB,,66,11.2493,14.5,3.1758,18.5,6.4434,6741.8034,38.0,24,Kurei Holarrhena antidysenterica,0.1364,24,23.44444465637207,0.4969039949999985,8,8.0,0.170676928140894,0.6909573085062173,1,1.6666666269302368,13,,,4.173678874969482,-15.871198654174805,-13.40419578552246,-11.697519302368164,4.406461715698242,5.772376537322998,-11.588005065917969,-7.631819248199463,-7.181543350219727,0.2812867760658264,0.2248666733503341,0.1424999982118606,0.0678666681051254,0.1128999963402748,0.1735499948263168,0.1997749954462051,0.2298000007867813,0.225950002670288,0.234488308429718,0.0108504397794604,0.3411146700382232,0.5440089702606201,0.1614499986171722,0.0287999995052814,0.3009000122547149,0.8252957463264465,1.4122236121887748,2.999999999999999,1.9115862339188923,5.0
20.743825_84.696419,20.7438,84.6964,4.332,286.8,ANGUL,ATHAMALLIK,KANSAB,,57,6.2732,8.42,2.0835,10.5,6.0479,5654.3772,48.0,22,Kurei Holarrhena antidysenterica,0.193,20,20.11111068725586,0.3142696805273187,7,7.333333492279053,0.1347107847186312,0.693639042107279,5,5.888888835906982,9,,,1.5877710580825806,-16.17670440673828,-15.914794921875,-14.588932991027832,2.3752808570861816,5.945611476898193,-11.639101028442385,-9.969183921813965,-9.26382064819336,0.2133794277906417,0.2228333353996276,0.1314333379268646,0.0620499998331069,0.1193500012159347,0.2133000046014785,0.2446949928998947,0.2597000002861023,0.2731428444385528,0.3279359042644501,0.0764023214578628,0.370267778635025,0.6142967939376831,0.1985000073909759,0.032999999821186,0.3499999940395355,0.8276762366294861,5.618905866518885,8.0,6.000805858605119,8.0
20.744313_84.694294,20.7443,84.6943,4.834,336.7,ANGUL,ATHAMALLIK,KANSAB,,50,26.6539,21.8,5.0334,35.5,6.2261,7404.5246,38.0,21,Marmadi Antidesma acidum,0.16,21,21.33333396911621,0.4714045207910317,7,7.222222328186035,0.1427979380697714,0.6996046981192895,1,4.777777671813965,12,,,4.013053894042969,-19.004728317260746,-15.028329849243164,-14.991673469543455,1.1730152368545532,4.245755672454834,-11.838765144348145,-10.782573699951172,-10.66575050354004,0.2175595313310623,0.2281374931335449,0.1320050060749054,0.0613749995827674,0.1167000010609626,0.2259999960660934,0.2671999931335449,0.2610999941825866,0.2934333384037018,0.3283982574939728,0.0673752501606941,0.3822128176689148,0.6193503141403198,0.217299997806549,0.0342000015079975,0.3851999938488006,0.8369098901748657,3.9710423385713307,8.0,5.230057255397732,8.999999999999998
20.744556_84.693554,20.7446,84.6936,4.745,308.2,ANGUL,ATHAMALLIK,KANSAB,,53,24.0924,20.72,2.5585,28.0,5.5194,9080.9832,38.0,23,Kusuma Schleichera oleosa,0.1321,21,21.33333396911621,0.4714045207910317,7,7.44444465637207,0.1177990932854957,0.7119279896005912,4,5.222222328186035,12,,,2.6593921184539795,-16.252986907958984,-14.635236740112305,-13.593595504760742,4.371650695800781,4.127419471740723,-13.894639015197754,-10.507817268371582,-9.522988319396973,0.196699321269989,0.2306499928236007,0.1311500072479248,0.0652500018477439,0.1259749978780746,0.244049996137619,0.2843999862670898,0.2892333269119262,0.3125,0.376045674085617,0.1126855388283729,0.3931961953639984,0.6318585872650146,0.2206999957561493,0.036200001835823,0.3860999941825866,0.8285579085350037,4.110384469217129,8.0,4.557076080979954,8.0
20.745076_84.695402,20.7451,84.6954,4.933,277.9,ANGUL,ATHAMALLIK,KANSAB,,74,7.6336,8.6,2.5516,12.5,5.2607,4557.0039,53.0,19,Karada Gardenia turgida,0.2297,23,23.0,0.0,8,7.888888835906982,0.1298460777641432,0.7133689498924616,2,3.3333332538604736,9,,,2.01614761352539,-17.327247619628906,-15.52213191986084,-15.311100006103516,8.224130630493164,1.903726816177368,-17.074565887451172,-13.61840534210205,-8.850434303283691,0.2223472148180008,0.2306499928236007,0.1306499987840652,0.0696333348751068,0.1249800026416778,0.2396499961614608,0.2812333405017853,0.296999990940094,0.3140000104904175,0.3889863193035126,0.1257462352514267,0.4076496660709381,0.6201472878456116,0.2169999927282333,0.0394000001251697,0.4609000086784363,0.8424944877624512,3.4246309266814805,7.000000000000001,3.744247067535814,7.0
20.745582_84.692273,20.7456,84.6923,4.583,286.0,ANGUL,ATHAMALLIK,KANSAB,,42,16.7904,22.18,8.0543,25.0,9.3068,5536.3639,53.0,16,Karada Gardenia turgida,0.1905,23,23.0,0.0,7,7.0,0.1687504247308085,0.6687793992235362,4,4.666666507720947,14,,,2.3795571327209477,-17.316143035888672,-16.157047271728516,-14.936586380004885,0.7743211984634399,7.77507209777832,-8.434988975524902,-8.381974220275879,-7.660667419433594,0.2814209461212158,0.2381333261728286,0.1451800018548965,0.0703649967908859,0.1298666596412658,0.2171200066804886,0.2506749927997589,0.2382666617631912,0.2823083400726318,0.2427630126476287,0.000279876840068,0.2944585382938385,0.5440195798873901,0.2046999931335449,0.031700000166893,0.3314999938011169,0.825440526008606,4.5851383874849585,7.0,4.524823482392647,6.0
20.746348_84.694433,20.7463,84.6944,4.5,255.8,ANGUL,ATHAMALLIK,KANSAB,,44,20.662,13.92,3.6463,25.0,6.8292,9130.2416,58.0,13,Karada Gardenia turgida,0.3636,20,20.66666603088379,0.6666666666666666,9,8.777777671813965,0.1053181848238659,0.6921780773164037,2,4.333333492279053,12,,,4.895299434661865,-21.023643493652344,-16.938093185424805,-16.128345489501953,3.908315658569336,7.952672481536865,-12.742563247680664,-8.985421180725098,-8.834247589111328,0.2073048502206802,0.2392999976873397,0.1411333382129669,0.064300000667572,0.1309999972581863,0.2268249988555908,0.2635500133037567,0.2643199861049652,0.2940999865531921,0.3038245141506195,0.0496803149580955,0.337245762348175,0.6086665391921997,0.2178999930620193,0.0386000014841556,0.3808999955654144,0.8159713745117188,3.5899854325887777,12.000000000000002,3.0933338383159,13.0
20.747267_84.691992,20.7473,84.692,5.0,292.1,ANGUL,ATHAMALLIK,KANSAB,,67,21.1112,22.08,3.5181,28.5,4.9219,6478.0836,43.0,24,Kurei Holarrhena antidysenterica,0.209,21,21.0,0.0,7,6.777777671813965,0.1526608506534273,0.6629419712212273,4,3.777777671813965,11,,,1.760597825050354,-16.150732040405273,-15.044392585754396,-14.39013385772705,4.900012493133545,3.472867965698242,-12.736948013305664,-11.571524620056152,-7.836935520172119,0.277344673871994,0.2282333374023437,0.1372333317995071,0.0755666643381118,0.1363666653633117,0.2186249941587448,0.2532333433628082,0.2530666589736938,0.2836000025272369,0.2967802584171295,0.0515963695943355,0.2996661961078644,0.5401156544685364,0.1849000006914138,0.0344999991357326,0.3434999883174896,0.817460298538208,3.2789403959528576,5.0,3.6197377718047883,6.999999999999998
20.759342_84.70982,20.7593,84.7098,4.829,217.1,ANGUL,ATHAMALLIK,GHANAJODI,,72,13.6153,16.2,4.2475,18.0,6.8216,7949.0732,38.0,25,Karada Gardenia turgida,0.125,23,23.55555534362793,0.4969039949999985,6,6.0,0.1145582569348104,0.7609242555750292,4,2.8888888359069824,18,,,3.164620876312256,-17.96885108947754,-17.210304260253906,-14.804229736328123,4.7760396003723145,6.858835220336914,-14.9990234375,-10.351469039916992,-10.222983360290527,0.1757519841194152,0.2291249930858612,0.1363199949264526,0.0586571432650089,0.125941663980484,0.206358328461647,0.2354999929666519,0.2531999945640564,0.2643333375453949,0.3000616133213043,0.0499144755303859,0.3356485068798065,0.623820424079895,0.1771000027656555,0.0375000014901161,0.3366999924182892,0.7995724081993103,2.734594029724708,7.0,2.142643527001138,6.0
20.760064_84.721146,20.7601,84.7211,4.82,256.6,ANGUL,ATHAMALLIK,GHANAJODI,,38,12.1093,15.66,4.8561,18.5,7.0196,3169.7298,38.0,14,Kurei Holarrhena antidysenterica,0.2105,26,25.44444465637207,0.4969039949999985,7,7.0,0.2149542799381713,0.706467391687336,0,0.2222222238779068,15,,,5.348361015319824,-19.14145851135254,-15.88511085510254,-13.793096542358398,1.696917176246643,6.436629295349121,-10.250296592712402,-9.448481559753418,-8.55337905883789,0.3747732043266296,0.2504000067710876,0.1772499978542328,0.082166664302349,0.1304499953985214,0.1796285659074783,0.2075666636228561,0.2041666656732559,0.2388499975204467,0.0705702453851699,-0.1017085835337638,0.2203018367290496,0.4260768294334411,0.1766999959945678,0.0328000001609325,0.2966000139713287,0.8008500337600708,0.1129887744816049,1.0,0.37159819414861345,2.0
20.760492_84.717751,20.7605,84.7178,4.94,245.5,ANGUL,ATHAMALLIK,GHANAJODI,,43,33.5731,27.0,5.7926,50.0,8.4093,7425.8513,43.0,13,Kurei Holarrhena antidysenterica,0.2558,24,24.0,0.0,7,7.0,0.2045405666062104,0.7059822068745337,0,0.0,15,,,3.0500519275665283,-16.76128387451172,-15.566518783569336,-13.71123218536377,2.105704069137573,6.140330791473389,-11.021728515625,-9.426188468933104,-8.916024208068848,0.3580958843231201,0.2457000017166137,0.1693000048398971,0.0822800025343895,0.1234999969601631,0.1682818233966827,0.1940499991178512,0.2129333317279815,0.22605000436306,0.1141536608338356,-0.0714441463351249,0.2658278048038482,0.4425725936889648,0.165800005197525,0.0328000001609325,0.2962999939918518,0.800668478012085,0.012360339249618685,0.0,0.01598370289116979,0.0
20.761327_84.711584,20.7613,84.7116,4.92,201.7,ANGUL,ATHAMALLIK,GHANAJODI,,54,7.4375,11.8,3.753,15.0,5.6058,2958.1333,48.0,14,Marmadi Antidesma acidum,0.1481,23,23.0,0.0,6,6.55555534362793,0.1921865692664388,0.6946815271712515,0,0.0,14,,,3.393003225326538,-17.208261489868164,-15.709957122802734,-13.815258979797363,1.2407660484313965,7.446005344390869,-9.403104782104492,-8.263952255249023,-8.162338256835938,0.3180635869503021,0.2702000141143799,0.1775083392858505,0.0815000012516975,0.1324000060558319,0.2022625058889389,0.2313199937343597,0.2454999983310699,0.2630000114440918,0.1607336401939392,-0.0478960648179054,0.2992855310440063,0.5015290379524231,0.1932000070810318,0.0372000001370906,0.3752000033855438,0.8195926547050476,0.0,0.0,0.019076996208891018,0.0
20.76148_84.72302,20.7615,84.723,4.966,248.2,ANGUL,ATHAMALLIK,GHANAJODI,,63,9.6158,14.86,4.0056,20.8,6.6845,4355.0363,43.0,16,Asana Terminalia alata,0.2381,21,20.77777862548828,0.4157397096415625,7,7.0,0.2124190329689459,0.720531755113819,0,0.0,14,,,4.841488838195801,-17.092378616333008,-13.963762283325195,-12.250890731811523,3.835391759872437,4.84901237487793,-11.108057975769045,-9.114749908447266,-7.272665977478027,0.3581397831439972,0.2486999928951263,0.1629000008106231,0.0782999992370605,0.1246333345770835,0.1826999932527542,0.2067166715860366,0.2203499972820282,0.2418600022792816,0.1499021500349044,-0.060441318899393,0.2774530053138733,0.4756403863430023,0.164000004529953,0.0309999994933605,0.3420000076293945,0.8337801694869995,0.0,0.0,0.0,0.0
20.761498_84.715991,20.7615,84.716,4.907,211.7,ANGUL,ATHAMALLIK,GHANAJODI,,188,3.9265,11.76,4.25,12.0,5.3097,8741.4261,38.0,18,Dhauda Anogeissus latifolia,0.1702,21,20.77777862548828,0.4157397096415625,7,7.0,0.1798432578143871,0.7229286218688687,0,0.0,12,0.0,11.0703706741333,1.5778857469558716,-17.680377960205078,-17.619882583618164,-16.102493286132812,4.975179672241211,5.957409381866455,-12.535810470581056,-11.66247272491455,-7.560630321502685,0.2965705692768097,0.2795666754245758,0.1726499944925308,0.0756400004029274,0.1353666633367538,0.1946000009775161,0.2250333279371261,0.2452999949455261,0.2579285800457001,0.1738246232271194,-0.0652864202857017,0.2887915968894958,0.5286346077919006,0.1964000016450882,0.036200001835823,0.3779999911785126,0.8252052068710327,0.0,0.0,0.011449683817902092,0.0
20.76178_84.706629,20.7618,84.7066,4.55,301.4,ANGUL,ATHAMALLIK,GHANAJODI,,53,5.3411,8.2,2.7185,12.0,3.8137,1468.6022,38.0,17,Marmadi Antidesma acidum,0.1887,21,21.88888931274414,0.8748897637790772,7,7.111111164093018,0.1889693324693715,0.6929864366347023,0,0.0,10,,,3.4793879985809326,-19.637365341186523,-17.195682525634766,-16.157978057861328,2.319598197937012,7.187962055206299,-10.547969818115234,-10.007719993591309,-8.228371620178223,0.3528802096843719,0.2942000031471252,0.1968999952077865,0.0805500000715255,0.1360750049352646,0.1765249967575073,0.1994999945163726,0.2013500034809112,0.2340999990701675,0.0111738853156566,-0.1873675733804702,0.193450391292572,0.4285207390785217,0.1985000073909759,0.036200001835823,0.2949999868869781,0.7814009785652161,0.0,0.0,0.0036957617578766743,0.0
20.763036_84.72282,20.763,84.7228,4.204,229.3898,ANGUL,ATHAMALLIK,GHANAJODI,,27,12.3749,12.8,4.4833,17.0,6.2483,2081.5875,68.0,9,Teak_Tectona_grandis,0.2963,20,20.22222137451172,0.4157397096415625,6,6.333333492279053,0.2605445913190987,0.6884117294656809,0,0.0,10,,,2.759873390197754,-16.218442916870117,-14.747406005859377,-13.458569526672363,2.26887321472168,8.367328643798828,-7.4081339836120605,-6.380077362060547,-5.139260768890381,0.4450356364250183,0.2644999921321869,0.1905499994754791,0.0883666649460792,0.1242666691541671,0.1677999943494796,0.1905000060796737,0.2019000053405761,0.2186000049114227,0.0289208814501762,-0.1342195570468902,0.2380173802375793,0.3911345899105072,0.1805000007152557,0.0307999998331069,0.3452000021934509,0.8361701965332031,0.0,0.0,0.010302735076444493,0.0
20.76408_84.715482,20.7641,84.7155,4.925,215.6,ANGUL,ATHAMALLIK,GHANAJODI,,12,2.5771,1.132,0.5825,2.6,3.7932,853.9458,98.0,5,Kendu Diospyros melanoxylon,0.4167,19,19.66666603088379,1.3333333333333333,9,7.44444465637207,0.1913001462658836,0.5265604466050204,0,0.0,7,,,4.3946614265441895,-16.20179557800293,-14.825839042663574,-11.807133674621582,2.109014749526977,6.517664909362793,-8.557989120483398,-8.308174133300781,-6.448974609375,0.3426104784011841,0.3226200044155121,0.2352000027894973,0.124899998307228,0.1587571501731872,0.1974249929189682,0.2205333262681961,0.2440562546253204,0.2532399892807007,0.0184791535139083,-0.1386395692825317,0.2117583751678466,0.3229549527168274,0.2414000034332275,0.0658000037074089,0.3276999890804291,0.6655654311180115,0.0,0.0,0.4729203692362335,2.0
20.764457_84.718917,20.7645,84.7189,3.0,259.5,ANGUL,ATHAMALLIK,GHANAJODI,,49,17.5956,21.2,5.9673,28.5,7.4575,5576.3117,43.0,11,Buduli Butea superba,0.2653,23,22.66666603088379,0.4714045207910317,7,7.0,0.2017347117673597,0.7051268094278552,0,0.0,12,0.0,16.018400192260742,1.1875771284103394,-13.629615783691406,-12.970449447631836,-12.442038536071776,2.301786184310913,6.568432807922363,-6.851601123809815,-6.402016639709473,-4.5498151779174805,0.3785226047039032,0.2804999947547912,0.1829999983310699,0.089066669344902,0.1387200057506561,0.1924333274364471,0.2179999947547912,0.2329999953508377,0.2585999965667724,0.1201923042535781,-0.092502437531948,0.2536317706108093,0.4469054043292999,0.1784999966621399,0.0310999993234872,0.3251999914646148,0.8254280090332031,0.0,0.0,0.0,0.0
20.767532_84.743722,20.7675,84.7437,4.824,226.8679,ANGUL,ATHAMALLIK,KANTAPADA,,18,11.7766,8.6,3.2406,16.0,4.7393,831.7039,48.0,12,Khakada_Casearia_elliptica,0.1667,19,18.88888931274414,0.3142696805273187,7,7.0,0.0862456944805088,0.7631489767048231,2,3.0,14,,,4.06896448135376,-19.29627990722656,-18.44512367248535,-15.22731590270996,0.9999977946281432,8.262341499328613,-10.481220245361328,-10.182782173156738,-9.48122215270996,0.128521591424942,0.1979999989271164,0.1089000031352043,0.0491200014948844,0.1077999994158744,0.2054499983787536,0.2386666685342788,0.2483000010251999,0.2653999924659729,0.3902575671672821,0.1127044558525085,0.394552081823349,0.6696926951408386,0.1671999990940094,0.033900000154972,0.3021000027656555,0.7982142567634583,2.2088146971432194,8.0,3.191947682921733,11.000000000000002
